uniprot_id,source,structure_id,resolution,exp_method,chains,url,available,n_pdb_structures
O15446,pdb,7ob9,2.7,EM,N=1-510,https://files.rcsb.org/download/7ob9.cif,True,7
O15511,alphafold,AF-O15511-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O15511-F1-model_v6.cif,True,0
O15400,alphafold,AF-O15400-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O15400-F1-model_v6.cif,True,0
O15457,alphafold,AF-O15457-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O15457-F1-model_v6.cif,True,0
O15516,pdb,6qpj,2.31,X-ray,A=105-265,https://files.rcsb.org/download/6qpj.cif,True,2
O15504,pdb,6b4f,2.81,X-ray,C/D=381-423,https://files.rcsb.org/download/6b4f.cif,True,3
O15514,pdb,9ehz,2.6,EM,D=1-142,https://files.rcsb.org/download/9ehz.cif,True,21
O15537,alphafold,AF-O15537-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O15537-F1-model_v6.cif,True,0
O15519,pdb,3h11,1.9,X-ray,A=209-480,https://files.rcsb.org/download/3h11.cif,True,17
O15527,pdb,8xwc,1.45,X-ray,A=12-345,https://files.rcsb.org/download/8xwc.cif,True,44
O15553,pdb,9r6y,1.26,X-ray,A=583-776,https://files.rcsb.org/download/9r6y.cif,True,11
O15534,alphafold,AF-O15534-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O15534-F1-model_v6.cif,True,0
O15550,pdb,6ful,1.65,X-ray,A=877-1401,https://files.rcsb.org/download/6ful.cif,True,5
O15530,pdb,5lvo,1.09,X-ray,A=50-359,https://files.rcsb.org/download/5lvo.cif,True,70
O43143,pdb,8ejm,1.8,X-ray,A=113-795,https://files.rcsb.org/download/8ejm.cif,True,6
O43150,alphafold,AF-O43150-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43150-F1-model_v6.cif,True,0
O43159,pdb,2zfu,2.0,X-ray,A/B=242-456,https://files.rcsb.org/download/2zfu.cif,True,1
O43156,pdb,7ole,3.41,EM,H=1-1089,https://files.rcsb.org/download/7ole.cif,True,2
O43181,pdb,5xtb,3.4,EM,L=58-175,https://files.rcsb.org/download/5xtb.cif,True,5
O43172,pdb,1mzw,2.0,X-ray,B=107-137,https://files.rcsb.org/download/1mzw.cif,True,25
O43157,pdb,2r2o,2.0,X-ray,A/B=1743-1862,https://files.rcsb.org/download/2r2o.cif,True,12
O43175,pdb,5nzo,1.29,X-ray,A/B=100-294,https://files.rcsb.org/download/5nzo.cif,True,21
O43186,pdb,9b8u,2.9,X-ray,A/B/C/D=31-107,https://files.rcsb.org/download/9b8u.cif,True,1
O43184,alphafold,AF-O43184-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43184-F1-model_v6.cif,True,0
O43187,pdb,3mop,3.4,X-ray,K/L/M/N=2-112,https://files.rcsb.org/download/3mop.cif,True,1
O43255,pdb,5h9m,1.76,X-ray,A/B=131-321,https://files.rcsb.org/download/5h9m.cif,True,1
O43196,alphafold,AF-O43196-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43196-F1-model_v6.cif,True,0
O43194,alphafold,AF-O43194-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43194-F1-model_v6.cif,True,0
O43242,pdb,8usb,2.73,EM,V=1-534,https://files.rcsb.org/download/8usb.cif,True,71
O43292,pdb,7wld,2.53,EM,G=2-621,https://files.rcsb.org/download/7wld.cif,True,4
O43257,pdb,8x15,3.2,EM,L=1-154,https://files.rcsb.org/download/8x15.cif,True,8
O43294,alphafold,AF-O43294-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43294-F1-model_v6.cif,True,0
O43264,alphafold,AF-O43264-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43264-F1-model_v6.cif,True,0
O43290,pdb,4pyu,2.0,X-ray,C/D/H/L/P/T=117-135,https://files.rcsb.org/download/4pyu.cif,True,26
O43310,alphafold,AF-O43310-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43310-F1-model_v6.cif,True,0
O43299,alphafold,AF-O43299-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43299-F1-model_v6.cif,True,0
O43324,pdb,4bvx,1.6,X-ray,B=1-169,https://files.rcsb.org/download/4bvx.cif,True,6
O43353,pdb,7obs,1.8,X-ray,B=530-540,https://files.rcsb.org/download/7obs.cif,True,33
O43296,alphafold,AF-O43296-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43296-F1-model_v6.cif,True,0
O43303,alphafold,AF-O43303-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43303-F1-model_v6.cif,True,0
O43402,pdb,8j0o,3.32,EM,H=1-210,https://files.rcsb.org/download/8j0o.cif,True,8
O43318,pdb,7nth,1.97,X-ray,A=31-303,https://files.rcsb.org/download/7nth.cif,True,24
O43463,pdb,3mts,2.2,X-ray,A/B/C=44-106,https://files.rcsb.org/download/3mts.cif,True,1
O43464,pdb,5m3n,1.65,X-ray,A=134-458,https://files.rcsb.org/download/5m3n.cif,True,13
O43390,pdb,9ejy,1.9,X-ray,A=121-246,https://files.rcsb.org/download/9ejy.cif,True,2
O43502,pdb,8ouz,2.2,EM,B=1-376,https://files.rcsb.org/download/8ouz.cif,True,4
O43395,pdb,7n2r,2.28,X-ray,C=368-376,https://files.rcsb.org/download/7n2r.cif,True,30
O43447,pdb,1mzw,2.0,X-ray,A=1-177,https://files.rcsb.org/download/1mzw.cif,True,11
O43451,pdb,3l4y,1.8,X-ray,A=87-954,https://files.rcsb.org/download/3l4y.cif,True,12
O43516,pdb,2a41,2.6,X-ray,C=29-60,https://files.rcsb.org/download/2a41.cif,True,4
O43482,pdb,7sfy,2.5,X-ray,C/F=188-229,https://files.rcsb.org/download/7sfy.cif,True,1
O43513,pdb,7emf,3.5,EM,G=1-233,https://files.rcsb.org/download/7emf.cif,True,11
O43504,pdb,6b9x,1.42,X-ray,E=1-91,https://files.rcsb.org/download/6b9x.cif,True,27
O43521,pdb,6x8o,1.31,X-ray,A/B/C/D=141-166,https://files.rcsb.org/download/6x8o.cif,True,45
O43524,pdb,9qng,1.35,X-ray,B=410-418,https://files.rcsb.org/download/9qng.cif,True,7
O43543,pdb,8ouz,2.2,EM,D=2-280,https://files.rcsb.org/download/8ouz.cif,True,4
O43525,pdb,5j03,2.0,X-ray,A=354-409,https://files.rcsb.org/download/5j03.cif,True,1
O43526,pdb,5j03,2.0,X-ray,A=530-557,https://files.rcsb.org/download/5j03.cif,True,22
O43561,alphafold,AF-O43561-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43561-F1-model_v6.cif,True,0
O43541,alphafold,AF-O43541-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43541-F1-model_v6.cif,True,0
O43581,pdb,2d8k,,NMR,A=132-259,https://files.rcsb.org/download/2d8k.cif,True,1
O43542,alphafold,AF-O43542-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43542-F1-model_v6.cif,True,0
O43614,pdb,5wqc,1.96,X-ray,"A=3-254, A=294-386",https://files.rcsb.org/download/5wqc.cif,True,11
O43556,alphafold,AF-O43556-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43556-F1-model_v6.cif,True,0
O43617,pdb,1sz7,1.55,X-ray,A=2-180,https://files.rcsb.org/download/1sz7.cif,True,4
O43570,pdb,9f2o,1.12,X-ray,A/B/C/D=30-291,https://files.rcsb.org/download/9f2o.cif,True,37
O43613,pdb,6tod,2.11,X-ray,A/B=28-380,https://files.rcsb.org/download/6tod.cif,True,14
O43592,alphafold,AF-O43592-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43592-F1-model_v6.cif,True,0
O43615,pdb,2cw9,1.9,X-ray,A=266-452,https://files.rcsb.org/download/2cw9.cif,True,1
O43633,pdb,7zcg,3.3,EM,B=8-154,https://files.rcsb.org/download/7zcg.cif,True,2
O43663,pdb,3nrx,1.75,X-ray,A/B=341-466,https://files.rcsb.org/download/3nrx.cif,True,6
O43676,pdb,9cwt,3.44,EM,Z=1-98,https://files.rcsb.org/download/9cwt.cif,True,5
O43660,pdb,4yvd,1.7,X-ray,A=141-514,https://files.rcsb.org/download/4yvd.cif,True,35
O43678,pdb,5xtb,3.4,EM,F=14-96,https://files.rcsb.org/download/5xtb.cif,True,6
O43670,alphafold,AF-O43670-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43670-F1-model_v6.cif,True,0
O43684,alphafold,AF-O43684-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43684-F1-model_v6.cif,True,0
O43683,pdb,7b1f,1.75,X-ray,C/D=455-479,https://files.rcsb.org/download/7b1f.cif,True,9
O43674,pdb,9cwt,3.44,EM,a=1-189,https://files.rcsb.org/download/9cwt.cif,True,5
O43677,pdb,9cwt,3.44,EM,f=1-76,https://files.rcsb.org/download/9cwt.cif,True,5
O43716,alphafold,AF-O43716-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43716-F1-model_v6.cif,True,0
O43739,pdb,4kax,1.85,X-ray,B=247-400,https://files.rcsb.org/download/4kax.cif,True,3
O43707,pdb,6oa6,1.37,X-ray,A=47-271,https://files.rcsb.org/download/6oa6.cif,True,5
O43752,pdb,4j2c,1.8,X-ray,A/C=3-110,https://files.rcsb.org/download/4j2c.cif,True,2
O43719,pdb,6n3d,1.13,X-ray,A=260-353,https://files.rcsb.org/download/6n3d.cif,True,11
O43741,pdb,2f15,2.0,X-ray,A=69-163,https://files.rcsb.org/download/2f15.cif,True,17
O43765,pdb,4gof,1.35,X-ray,A/B=4-54,https://files.rcsb.org/download/4gof.cif,True,5
O43747,pdb,1iu1,1.8,X-ray,A/B=677-822,https://files.rcsb.org/download/1iu1.cif,True,1
O43815,alphafold,AF-O43815-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43815-F1-model_v6.cif,True,0
O43791,pdb,3ivv,1.25,X-ray,A=28-166,https://files.rcsb.org/download/3ivv.cif,True,32
O43809,pdb,5r4q,1.49,X-ray,A/B=33-227,https://files.rcsb.org/download/5r4q.cif,True,21
O43837,pdb,8grd,2.7,X-ray,B=35-374,https://files.rcsb.org/download/8grd.cif,True,9
O43822,pdb,8axr,1.5,X-ray,A/B=213-245,https://files.rcsb.org/download/8axr.cif,True,1
O43914,pdb,4wol,1.77,X-ray,A/B/C=35-67,https://files.rcsb.org/download/4wol.cif,True,5
O43915,pdb,2xv7,2.9,X-ray,A=92-195,https://files.rcsb.org/download/2xv7.cif,True,1
O43913,pdb,7jpo,3.2,EM,E=1-435,https://files.rcsb.org/download/7jpo.cif,True,15
O43823,alphafold,AF-O43823-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43823-F1-model_v6.cif,True,0
O43865,pdb,3mtg,2.64,X-ray,A/B=89-530,https://files.rcsb.org/download/3mtg.cif,True,1
O43918,pdb,2lri,,NMR,C=423-485,https://files.rcsb.org/download/2lri.cif,True,4
O43924,pdb,5ml3,1.4,X-ray,B=2-150,https://files.rcsb.org/download/5ml3.cif,True,36
O60220,alphafold,AF-O60220-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60220-F1-model_v6.cif,True,0
O60231,pdb,7dvq,2.89,EM,x=1-1041,https://files.rcsb.org/download/7dvq.cif,True,12
O43920,pdb,9cwt,3.44,EM,h=1-106,https://files.rcsb.org/download/9cwt.cif,True,5
O60260,pdb,4i1f,1.58,X-ray,A=141-465,https://files.rcsb.org/download/4i1f.cif,True,21
O43933,alphafold,AF-O43933-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O43933-F1-model_v6.cif,True,0
O60216,pdb,8roe,1.36,X-ray,B=558-629,https://files.rcsb.org/download/8roe.cif,True,34
O43929,pdb,7jpo,3.2,EM,D=1-436,https://files.rcsb.org/download/7jpo.cif,True,15
O60264,pdb,8v4y,2.8,EM,W=1-1052,https://files.rcsb.org/download/8v4y.cif,True,15
O60244,pdb,7emf,3.5,EM,N=1-1454,https://files.rcsb.org/download/7emf.cif,True,11
O60291,alphafold,AF-O60291-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60291-F1-model_v6.cif,True,0
O60262,alphafold,AF-O60262-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60262-F1-model_v6.cif,True,0
O60271,pdb,2w83,1.93,X-ray,C/D=406-476,https://files.rcsb.org/download/2w83.cif,True,1
O60293,alphafold,AF-O60293-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60293-F1-model_v6.cif,True,0
O60313,pdb,6jtg,2.4,X-ray,A=263-571,https://files.rcsb.org/download/6jtg.cif,True,9
O60306,pdb,4pj3,2.3,X-ray,A=19-1485,https://files.rcsb.org/download/4pj3.cif,True,27
O60315,pdb,2da7,,NMR,A=647-704,https://files.rcsb.org/download/2da7.cif,True,1
O60282,alphafold,AF-O60282-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60282-F1-model_v6.cif,True,0
O60318,pdb,4dhx,2.1,X-ray,A/D=1163-1235,https://files.rcsb.org/download/4dhx.cif,True,2
O60341,pdb,6e1f,1.16,X-ray,A/B/C/D=183-267,https://files.rcsb.org/download/6e1f.cif,True,126
O60391,alphafold,AF-O60391-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60391-F1-model_v6.cif,True,0
O60462,pdb,6tjt,1.31,X-ray,A/B=275-430,https://files.rcsb.org/download/6tjt.cif,True,16
O60486,pdb,3nvn,2.26,X-ray,B=35-507,https://files.rcsb.org/download/3nvn.cif,True,4
O60494,pdb,6gje,2.3,X-ray,B/C/D=26-135,https://files.rcsb.org/download/6gje.cif,True,2
O60346,alphafold,AF-O60346-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60346-F1-model_v6.cif,True,0
O60447,alphafold,AF-O60447-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60447-F1-model_v6.cif,True,0
O60563,pdb,3mi9,2.1,X-ray,B=1-266,https://files.rcsb.org/download/3mi9.cif,True,29
O60496,pdb,2d9w,,NMR,A=1-114,https://files.rcsb.org/download/2d9w.cif,True,2
O60506,pdb,6kor,2.6,X-ray,A=242-428,https://files.rcsb.org/download/6kor.cif,True,4
O60573,pdb,2jgb,1.7,X-ray,A=45-234,https://files.rcsb.org/download/2jgb.cif,True,7
O60568,pdb,6wfv,1.7,X-ray,A=32-266,https://files.rcsb.org/download/6wfv.cif,True,18
O60504,pdb,2yup,,NMR,A=447-523,https://files.rcsb.org/download/2yup.cif,True,4
O60583,pdb,2ivx,1.8,X-ray,A/B=7-263,https://files.rcsb.org/download/2ivx.cif,True,1
O60603,pdb,2z80,1.8,X-ray,A/B=1-284,https://files.rcsb.org/download/2z80.cif,True,7
O60508,pdb,8c6j,2.8,EM,o=1-579,https://files.rcsb.org/download/8c6j.cif,True,26
O60609,pdb,2gh0,1.92,X-ray,A/B=151-363,https://files.rcsb.org/download/2gh0.cif,True,2
O60610,pdb,8fg1,,NMR,"A=142-380, B=1194-1222",https://files.rcsb.org/download/8fg1.cif,True,1
O60645,alphafold,AF-O60645-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60645-F1-model_v6.cif,True,0
O60566,pdb,2wvi,1.8,X-ray,A=57-220,https://files.rcsb.org/download/2wvi.cif,True,9
O60658,pdb,3ecm,1.9,X-ray,A=482-819,https://files.rcsb.org/download/3ecm.cif,True,9
O60602,pdb,8ar2,,NMR,A=632-680,https://files.rcsb.org/download/8ar2.cif,True,2
O60664,alphafold,AF-O60664-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60664-F1-model_v6.cif,True,0
O60684,pdb,4uad,2.42,X-ray,A=59-536,https://files.rcsb.org/download/4uad.cif,True,2
O60671,pdb,8gnn,2.12,X-ray,C=1-282,https://files.rcsb.org/download/8gnn.cif,True,7
O60683,alphafold,AF-O60683-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60683-F1-model_v6.cif,True,0
O60716,pdb,3l6x,2.4,X-ray,A=324-937,https://files.rcsb.org/download/3l6x.cif,True,2
O60741,pdb,9bc6,2.5,EM,A/B/C/D=1-890,https://files.rcsb.org/download/9bc6.cif,True,11
O60673,pdb,6bcd,1.43,X-ray,B=1987-2014,https://files.rcsb.org/download/6bcd.cif,True,14
O60674,pdb,8bxh,1.3,X-ray,A=840-1132,https://files.rcsb.org/download/8bxh.cif,True,162
O60749,alphafold,AF-O60749-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60749-F1-model_v6.cif,True,0
O60828,pdb,4bwq,2.1,X-ray,B/D/F/H=223-265,https://files.rcsb.org/download/4bwq.cif,True,3
O60706,alphafold,AF-O60706-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60706-F1-model_v6.cif,True,0
O60762,alphafold,AF-O60762-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60762-F1-model_v6.cif,True,0
O60830,alphafold,AF-O60830-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60830-F1-model_v6.cif,True,0
O60826,pdb,8p0w,2.9,EM,L=1-627,https://files.rcsb.org/download/8p0w.cif,True,4
O60832,pdb,8oue,2.7,EM,C/G=1-514,https://files.rcsb.org/download/8oue.cif,True,7
O60870,pdb,2ckk,1.45,X-ray,A=268-393,https://files.rcsb.org/download/2ckk.cif,True,6
O60783,pdb,7qi4,2.21,EM,AK=1-128,https://files.rcsb.org/download/7qi4.cif,True,57
O60885,pdb,4qb3,0.94,X-ray,A=44-168,https://files.rcsb.org/download/4qb3.cif,True,599
O60858,alphafold,AF-O60858-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60858-F1-model_v6.cif,True,0
O60907,pdb,2xtc,2.22,X-ray,A/B=52-141,https://files.rcsb.org/download/2xtc.cif,True,3
O60894,pdb,6zho,1.6,X-ray,A=24-109,https://files.rcsb.org/download/6zho.cif,True,23
O60934,pdb,7sid,2.53,EM,B/D=727-754,https://files.rcsb.org/download/7sid.cif,True,3
O60895,pdb,4rwf,1.76,X-ray,A=55-138,https://files.rcsb.org/download/4rwf.cif,True,10
O60896,pdb,8f0k,1.9,EM,E=24-148,https://files.rcsb.org/download/8f0k.cif,True,7
O75030,pdb,7eod,1.9,X-ray,A/B/C/D=323-395,https://files.rcsb.org/download/7eod.cif,True,6
O60921,pdb,8gnn,2.12,X-ray,B=2-280,https://files.rcsb.org/download/8gnn.cif,True,7
O60925,alphafold,AF-O60925-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O60925-F1-model_v6.cif,True,0
O60939,pdb,5feb,1.35,X-ray,A=30-151,https://files.rcsb.org/download/5feb.cif,True,33
O75081,pdb,9de2,,NMR,A=551-597,https://files.rcsb.org/download/9de2.cif,True,1
O75051,pdb,3q3j,1.97,X-ray,A=1490-1600,https://files.rcsb.org/download/3q3j.cif,True,1
O75110,alphafold,AF-O75110-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75110-F1-model_v6.cif,True,0
O75116,pdb,8x92,2.2,X-ray,A/B=27-417,https://files.rcsb.org/download/8x92.cif,True,18
O75052,alphafold,AF-O75052-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75052-F1-model_v6.cif,True,0
O75143,pdb,6hyn,1.14,X-ray,A=441-454,https://files.rcsb.org/download/6hyn.cif,True,15
O75147,pdb,3knb,1.4,X-ray,B=1-105,https://files.rcsb.org/download/3knb.cif,True,10
O75077,alphafold,AF-O75077-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75077-F1-model_v6.cif,True,0
O75096,alphafold,AF-O75096-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75096-F1-model_v6.cif,True,0
O75154,pdb,2d7c,1.75,X-ray,C/D=715-756,https://files.rcsb.org/download/2d7c.cif,True,5
O75140,pdb,8fw5,3.08,EM,A=1-1603,https://files.rcsb.org/download/8fw5.cif,True,6
O75150,pdb,8guj,2.8,EM,L=1-1001,https://files.rcsb.org/download/8guj.cif,True,3
O75161,alphafold,AF-O75161-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75161-F1-model_v6.cif,True,0
O75146,pdb,1r0d,1.9,X-ray,A/B/D/E/F/G/H/I=771-971,https://files.rcsb.org/download/1r0d.cif,True,1
O75182,pdb,8bpb,2.8,EM,A=1-1162,https://files.rcsb.org/download/8bpb.cif,True,4
O75251,pdb,5xtb,3.4,EM,C=58-213,https://files.rcsb.org/download/5xtb.cif,True,5
O75170,alphafold,AF-O75170-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75170-F1-model_v6.cif,True,0
O75175,pdb,9c3h,2.0,EM,SB=1-607,https://files.rcsb.org/download/9c3h.cif,True,6
O75306,pdb,5xtb,3.4,EM,Q=79-463,https://files.rcsb.org/download/5xtb.cif,True,6
O75298,alphafold,AF-O75298-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75298-F1-model_v6.cif,True,0
O75164,pdb,9gp4,1.59,X-ray,A=897-1011,https://files.rcsb.org/download/9gp4.cif,True,89
O75312,alphafold,AF-O75312-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75312-F1-model_v6.cif,True,0
O75197,alphafold,AF-O75197-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75197-F1-model_v6.cif,True,0
O75293,alphafold,AF-O75293-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75293-F1-model_v6.cif,True,0
O75330,alphafold,AF-O75330-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75330-F1-model_v6.cif,True,0
O75326,pdb,3nvq,2.4,X-ray,A/E=45-634,https://files.rcsb.org/download/3nvq.cif,True,1
O75317,pdb,5k1a,2.3,X-ray,A/C/E/G=40-370,https://files.rcsb.org/download/5k1a.cif,True,5
O75340,pdb,2znd,1.7,X-ray,A=20-191,https://files.rcsb.org/download/2znd.cif,True,10
O75379,alphafold,AF-O75379-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75379-F1-model_v6.cif,True,0
O75380,pdb,5xtb,3.4,EM,T=29-123,https://files.rcsb.org/download/5xtb.cif,True,5
O75362,pdb,3uk3,2.1,X-ray,C/D=469-523,https://files.rcsb.org/download/3uk3.cif,True,4
O75367,pdb,3hsv,1.43,X-ray,M=172-186,https://files.rcsb.org/download/3hsv.cif,True,13
O75386,alphafold,AF-O75386-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75386-F1-model_v6.cif,True,0
O75376,pdb,6xzz,1.39,X-ray,B=1726-1742,https://files.rcsb.org/download/6xzz.cif,True,26
O75381,pdb,2w84,,NMR,A=16-80,https://files.rcsb.org/download/2w84.cif,True,4
O75398,pdb,5uww,2.15,X-ray,D=452-469,https://files.rcsb.org/download/5uww.cif,True,3
O75385,pdb,6hyo,1.07,X-ray,A=354-366,https://files.rcsb.org/download/6hyo.cif,True,18
O75390,pdb,8zvv,1.59,X-ray,A/B/C/D=30-463,https://files.rcsb.org/download/8zvv.cif,True,11
O75382,pdb,7qrw,1.7,X-ray,A=466-744,https://files.rcsb.org/download/7qrw.cif,True,3
O75394,pdb,7of0,2.2,EM,1=1-65,https://files.rcsb.org/download/7of0.cif,True,70
O75410,alphafold,AF-O75410-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75410-F1-model_v6.cif,True,0
O75400,pdb,8pxw,,NMR,A=141-236,https://files.rcsb.org/download/8pxw.cif,True,12
O75436,pdb,2fau,2.1,X-ray,A=1-327,https://files.rcsb.org/download/2fau.cif,True,6
O75438,pdb,9cwt,3.44,EM,n=1-58,https://files.rcsb.org/download/9cwt.cif,True,5
O75431,alphafold,AF-O75431-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75431-F1-model_v6.cif,True,0
O75446,pdb,2kdp,,NMR,A=64-131,https://files.rcsb.org/download/2kdp.cif,True,1
O75445,alphafold,AF-O75445-2-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75445-2-F1-model_v6.cif,True,0
O75448,pdb,7emf,3.5,EM,X=1-989,https://files.rcsb.org/download/7emf.cif,True,10
O75449,pdb,5zqm,2.9,X-ray,A=183-489,https://files.rcsb.org/download/5zqm.cif,True,2
O75460,pdb,6w39,1.74,X-ray,A/B=547-977,https://files.rcsb.org/download/6w39.cif,True,24
O75461,alphafold,AF-O75461-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75461-F1-model_v6.cif,True,0
O75462,pdb,8d7h,3.4,EM,A/E=38-422,https://files.rcsb.org/download/8d7h.cif,True,1
O75477,alphafold,AF-O75477-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75477-F1-model_v6.cif,True,0
O75478,pdb,1x41,,NMR,A=72-116,https://files.rcsb.org/download/1x41.cif,True,1
O75473,pdb,4ufr,2.2,X-ray,"A/C=32-486, A/C=538-544",https://files.rcsb.org/download/4ufr.cif,True,7
O75469,pdb,9fzj,1.6,X-ray,A=130-434,https://files.rcsb.org/download/9fzj.cif,True,72
O75475,pdb,6trj,1.3,X-ray,A=345-430,https://files.rcsb.org/download/6trj.cif,True,35
O75486,pdb,7ktr,2.93,EM,I=1-317,https://files.rcsb.org/download/7ktr.cif,True,3
O75489,pdb,5xtb,3.4,EM,P=43-250,https://files.rcsb.org/download/5xtb.cif,True,5
O75496,pdb,1t6f,1.47,X-ray,A/B=109-145,https://files.rcsb.org/download/1t6f.cif,True,6
O75529,pdb,7ktr,2.93,EM,B=1-589,https://files.rcsb.org/download/7ktr.cif,True,3
O75509,pdb,3u3p,2.09,X-ray,A=42-348,https://files.rcsb.org/download/3u3p.cif,True,7
O75526,alphafold,AF-O75526-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75526-F1-model_v6.cif,True,0
O75534,pdb,2ytx,,NMR,A=175-258,https://files.rcsb.org/download/2ytx.cif,True,5
O75528,alphafold,AF-O75528-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75528-F1-model_v6.cif,True,0
O75554,pdb,8h6l,2.6,EM,4I=1-376,https://files.rcsb.org/download/8h6l.cif,True,11
O75530,pdb,5u69,1.28,X-ray,A=77-441,https://files.rcsb.org/download/5u69.cif,True,78
O75556,alphafold,AF-O75556-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75556-F1-model_v6.cif,True,0
O75558,alphafold,AF-O75558-F1,,AlphaFold prediction,,https://alphafold.ebi.ac.uk/files/AF-O75558-F1-model_v6.cif,True,0
O75563,pdb,3omh,2.9,X-ray,E/F/G/H=71-79,https://files.rcsb.org/download/3omh.cif,True,1
O75531,pdb,7ndy,1.44,X-ray,A/B=2-89,https://files.rcsb.org/download/7ndy.cif,True,29
O75533,pdb,4oz1,1.74,X-ray,C=333-342,https://files.rcsb.org/download/4oz1.cif,True,67
O75575,pdb,7ae1,2.8,EM,D=1-148,https://files.rcsb.org/download/7ae1.cif,True,29
